NAME	nGENE	nUMI	biosample_id	donor_id	species	species__ontology_label	disease	disease__ontology_label	organ	organ__ontology_label	library_preparation_protocol	library_preparation_protocol__ontology_label	sex	ventricle	cell_type	cell_type__ontology_label	cell_type_subset__ontology_label
E.3V.V2.Rep2_2676	5417	23508	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2678	3926	13317	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2686	3244	9491	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2687	3425	10846	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2689	3243	10679	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2692	4157	15322	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2695	3670	11972	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2696	2678	7735	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2699	2982	9229	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2702	4993	18952	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2703	3215	8315	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2706	2974	8836	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2709	3692	12675	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2711	3919	14728	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2714	3930	13566	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2715	3176	9707	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2721	3912	11795	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2726	3051	8971	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2727	4458	17394	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2728	3364	10519	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2729	3118	9376	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2730	3830	13784	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2731	2288	6882	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2733	3776	10963	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2734	2778	6793	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2737	2782	7837	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2740	3693	10557	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2742	3211	8523	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2743	3765	11285	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2745	2821	7784	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2749	2936	8550	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2751	3279	9160	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2752	3896	12268	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2755	5699	25258	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2756	2461	6121	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2760	3865	12873	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2763	3583	13569	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2766	3432	11871	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2767	3707	12126	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2768	2843	7254	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2771	3606	12752	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2775	4198	14489	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2776	3191	9752	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2779	3881	12371	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2785	3896	14044	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2787	3109	9952	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2792	2847	8176	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2793	3125	9587	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2795	3614	11731	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2796	3741	11947	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2798	3848	13513	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2800	2449	6171	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2801	3842	14111	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2811	3355	10391	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2812	4945	22053	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2813	3622	11544	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2815	4092	15029	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2816	3422	10524	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2822	3508	11939	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2823	2821	9121	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2828	3006	8001	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2829	3718	10299	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2830	3465	9715	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2831	3990	12147	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2833	3186	9917	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2841	3835	12108	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2844	4013	13767	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2847	4534	17427	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2850	3748	13436	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2851	2618	6374	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2855	3765	12946	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2858	3447	9760	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2861	3584	11080	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2866	3285	9675	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2869	3971	12302	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2870	3950	15330	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2874	3099	7970	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2875	3552	10446	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2876	3190	11062	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2881	2950	8142	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2889	4267	17747	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2895	3455	11480	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2899	3233	10782	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2902	3463	11698	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2903	3835	12220	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2904	2328	6745	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2907	3274	9880	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2909	3883	13239	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2912	3455	10488	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2915	3057	7848	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2919	3039	7856	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2924	3828	11783	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2926	3129	8860	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2927	4810	17582	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2928	2823	7191	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2929	3173	8621	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2930	3885	12987	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2932	3613	11944	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2934	2581	6593	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2935	4256	16934	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2939	3850	12502	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2941	3278	10038	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
E.3V.V2.Rep2_2942	2947	8551	E.3V.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	DCP	CL_0008019	mesenchymal cell	
